timestamp,value,label
10/04/2014 00:04,251643,0
10/04/2014 00:09,3203510,0
10/04/2014 00:14,287397,0
10/04/2014 00:19,238944,0
10/04/2014 00:24,245880,0
10/04/2014 00:29,234170,0
10/04/2014 00:34,255797,0
10/04/2014 00:39,244002,0
10/04/2014 00:44,514385,0
10/04/2014 00:49,270883,0
10/04/2014 00:54,249887,0
10/04/2014 00:59,3201940,0
10/04/2014 01:04,280638,0
10/04/2014 01:09,3231740,0
10/04/2014 01:14,223158,0
10/04/2014 01:19,242568,0
10/04/2014 01:24,221907,0
10/04/2014 01:29,248537,0
10/04/2014 01:34,223433,0
10/04/2014 01:39,247310,0
10/04/2014 01:44,224771,0
10/04/2014 01:49,223668,0
10/04/2014 01:54,240044,0
10/04/2014 01:59,3221290,0
10/04/2014 02:04,235606,0
10/04/2014 02:09,3202800,0
10/04/2014 02:14,244192,0
10/04/2014 02:19,231729,0
10/04/2014 02:24,251450,0
10/04/2014 02:29,219342,0
10/04/2014 02:34,241032,0
10/04/2014 02:39,219744,0
10/04/2014 02:44,232511,0
10/04/2014 02:49,237811,0
10/04/2014 02:54,226034,0
10/04/2014 02:59,3220170,0
10/04/2014 03:04,228654,0
10/04/2014 03:09,3227830,0
10/04/2014 03:19,256906,0
10/04/2014 03:24,216462,0
10/04/2014 03:29,238240,0
10/04/2014 03:34,233821,0
10/04/2014 03:39,239067,0
10/04/2014 03:44,229348,0
10/04/2014 03:49,233914,0
10/04/2014 03:54,245289,0
10/04/2014 03:59,3201090,0
10/04/2014 04:04,249867,0
10/04/2014 04:09,3207780,0
10/04/2014 04:14,241860,0
10/04/2014 04:19,220347,0
10/04/2014 04:24,244003,0
10/04/2014 04:29,3223880,0
10/04/2014 04:34,1046040,0
10/04/2014 04:39,1477550,0
10/04/2014 04:44,239252,0
10/04/2014 04:49,245477,0
10/04/2014 04:54,233018,0
10/04/2014 04:59,3213870,0
10/04/2014 05:04,241929,0
10/04/2014 05:09,3208820,0
10/04/2014 05:14,236597,0
10/04/2014 05:19,239443,0
10/04/2014 05:24,244422,0
10/04/2014 05:29,225751,0
10/04/2014 05:34,250915,0
10/04/2014 05:39,223452,0
10/04/2014 05:44,248468,0
10/04/2014 05:49,223264,0
10/04/2014 05:54,248395,0
10/04/2014 05:59,3213880,0
10/04/2014 06:04,252731,0
10/04/2014 06:09,3197710,0
10/04/2014 06:14,244921,0
10/04/2014 06:19,236245,0
10/04/2014 06:24,241661,0
10/04/2014 06:29,239502,0
10/04/2014 06:34,226975,0
10/04/2014 06:39,236693,0
10/04/2014 06:44,227811,0
10/04/2014 06:49,252527,0
10/04/2014 06:54,246855,0
10/04/2014 06:59,3304330,0
10/04/2014 07:04,247814,0
10/04/2014 07:09,3344340,0
10/04/2014 07:14,162030,0
10/04/2014 07:19,231891,0
10/04/2014 07:24,245066,0
10/04/2014 07:29,215014,0
10/04/2014 07:34,256753,0
10/04/2014 07:39,214400,0
10/04/2014 07:44,252184,0
10/04/2014 07:49,227100,0
10/04/2014 07:54,257610,0
10/04/2014 07:59,3244530,0
10/04/2014 08:04,226090,0
10/04/2014 08:09,3223170,0
10/04/2014 08:14,243799,0
10/04/2014 08:19,223899,0
10/04/2014 08:24,242690,0
10/04/2014 08:29,243337,0
10/04/2014 08:34,237122,0
10/04/2014 08:39,244758,0
10/04/2014 08:44,234992,0
10/04/2014 08:49,245196,0
10/04/2014 08:54,235424,0
10/04/2014 08:59,3235630,0
10/04/2014 09:04,230811,0
10/04/2014 09:09,3222420,0
10/04/2014 09:14,248917,0
10/04/2014 09:19,231741,0
10/04/2014 09:24,249645,0
10/04/2014 09:29,232232,0
10/04/2014 09:34,250527,0
10/04/2014 09:39,236964,0
10/04/2014 09:44,239944,0
10/04/2014 09:49,225171,0
10/04/2014 09:54,258593,0
10/04/2014 09:59,3208930,0
10/04/2014 10:04,234706,0
10/04/2014 10:09,3233600,0
10/04/2014 10:14,240440,0
10/04/2014 10:19,248880,0
10/04/2014 10:24,230407,0
10/04/2014 10:29,251796,0
10/04/2014 10:34,232703,0
10/04/2014 10:39,249573,0
