timestamp,value,label
10/04/2014 00:02,14.012,0
10/04/2014 00:07,13.334000000000001,0
10/04/2014 00:12,15.0,0
10/04/2014 00:17,13.998,0
10/04/2014 00:22,14.332,0
10/04/2014 00:27,15.002,0
10/04/2014 00:32,13.984000000000002,0
10/04/2014 00:37,14.674000000000001,0
10/04/2014 00:42,14.668,0
10/04/2014 00:47,13.665999999999999,0
10/04/2014 00:52,13.334000000000001,0
10/04/2014 00:57,15.046,0
10/04/2014 01:02,13.332,0
10/04/2014 01:07,15.0,0
10/04/2014 01:12,15.0,0
10/04/2014 01:17,14.368,0
10/04/2014 01:22,13.665999999999999,0
10/04/2014 01:27,15.332,0
10/04/2014 01:32,14.334000000000001,0
10/04/2014 01:37,14.335999999999999,0
10/04/2014 01:42,14.0,0
10/04/2014 01:47,14.332,0
10/04/2014 01:52,13.332,0
10/04/2014 01:57,14.998,0
10/04/2014 02:02,13.665999999999999,0
10/04/2014 02:07,13.67,0
10/04/2014 02:12,14.668,0
10/04/2014 02:17,14.334000000000001,0
10/04/2014 02:22,14.304,0
10/04/2014 02:27,15.038,0
10/04/2014 02:32,13.665999999999999,0
10/04/2014 02:37,14.334000000000001,0
10/04/2014 02:42,14.0,0
10/04/2014 02:47,14.665999999999999,0
10/04/2014 02:52,13.0,0
10/04/2014 02:57,14.334000000000001,0
10/04/2014 03:02,14.658,0
10/04/2014 03:07,14.0,0
10/04/2014 03:12,14.318,0
10/04/2014 03:17,14.277999999999999,0
10/04/2014 03:22,14.706,0
10/04/2014 03:27,14.334000000000001,0
10/04/2014 03:32,14.0,0
10/04/2014 03:37,14.694,0
10/04/2014 03:42,14.334000000000001,0
10/04/2014 03:47,14.002,0
10/04/2014 03:52,13.716,0
10/04/2014 03:57,13.962,0
10/04/2014 04:02,13.998,0
10/04/2014 04:07,14.002,0
10/04/2014 04:12,14.0,0
10/04/2014 04:17,13.332,0
10/04/2014 04:22,14.335999999999999,0
10/04/2014 04:27,13.708,0
10/04/2014 04:32,13.998,0
10/04/2014 04:37,13.664000000000001,0
10/04/2014 04:42,13.665999999999999,0
10/04/2014 04:47,13.958,0
10/04/2014 04:52,13.716,0
10/04/2014 04:57,14.306,0
10/04/2014 05:02,13.332,0
10/04/2014 05:07,13.618,0
10/04/2014 05:12,13.665999999999999,0
10/04/2014 05:17,14.0,0
10/04/2014 05:22,14.0,0
10/04/2014 05:27,13.334000000000001,0
10/04/2014 05:32,13.998,0
10/04/2014 05:37,14.0,0
10/04/2014 05:42,14.668,0
10/04/2014 05:47,13.665999999999999,0
10/04/2014 05:52,13.668,0
10/04/2014 05:57,14.332,0
10/04/2014 06:02,14.334000000000001,0
10/04/2014 06:07,13.335999999999999,0
10/04/2014 06:12,13.665999999999999,0
10/04/2014 06:17,13.994000000000002,0
10/04/2014 06:22,14.056,0
10/04/2014 06:27,14.636,0
10/04/2014 06:32,14.384,0
10/04/2014 06:37,13.308,0
10/04/2014 06:42,14.334000000000001,0
10/04/2014 06:47,13.334000000000001,0
10/04/2014 06:52,14.366,0
10/04/2014 06:57,14.0,0
10/04/2014 07:02,14.0,0
10/04/2014 07:07,13.668,0
10/04/2014 07:12,14.0,0
10/04/2014 07:17,13.74,0
10/04/2014 07:22,13.968,0
10/04/2014 07:27,13.665999999999999,0
10/04/2014 07:32,14.0,0
10/04/2014 07:37,13.33,0
10/04/2014 07:42,14.0,0
10/04/2014 07:47,13.952,0
10/04/2014 07:52,16.0,0
10/04/2014 07:57,14.0,0
10/04/2014 08:02,13.344000000000001,0
10/04/2014 08:07,13.668,0
10/04/2014 08:12,14.0,0
10/04/2014 08:17,13.334000000000001,0
10/04/2014 08:22,14.668,0
10/04/2014 08:27,14.084000000000001,0
10/04/2014 08:32,13.645999999999999,0
10/04/2014 08:37,13.334000000000001,0
10/04/2014 08:42,14.0,0
10/04/2014 08:47,13.0,0
10/04/2014 08:52,13.665999999999999,0
10/04/2014 08:57,14.334000000000001,0
10/04/2014 09:02,13.665999999999999,0
10/04/2014 09:07,14.29,0
10/04/2014 09:12,14.0,0
10/04/2014 09:17,13.386,0
10/04/2014 09:22,14.0,0
10/04/2014 09:27,13.658,0
10/04/2014 09:32,13.318,0
10/04/2014 09:37,13.665999999999999,0
10/04/2014 09:42,13.34,0
10/04/2014 09:47,13.334000000000001,0
10/04/2014 09:52,13.665999999999999,0
10/04/2014 09:57,12.998,0
10/04/2014 10:02,14.332,0
10/04/2014 10:07,13.668,0
10/04/2014 10:12,13.665999999999999,0
10/04/2014 10:17,13.332,0
10/04/2014 10:22,13.322000000000001,0
10/04/2014 10:27,13.668,0
10/04/2014 10:32,14.0,0
10/04/2014 10:37,13.332,0
10/04/2014 10:42,14.0,0
10/04/2014 10:47,13.286,0
10/04/2014 10:52,12.998,0
10/04/2014 10:57,13.665999999999999,0
10/04/2014 11:02,13.665999999999999,0
10/04/2014 11:07,13.334000000000001,0
10/04/2014 11:12,13.69,0
10/04/2014 11:17,13.286,0
10/04/2014 11:22,14.334000000000001,0
10/04/2014 11:27,12.99,0
10/04/2014 11:32,13.722000000000001,0
10/04/2014 11:37,13.308,0
10/04/2014 11:42,13.332,0
10/04/2014 11:47,13.665999999999999,0
10/04/2014 11:52,13.022,0
10/04/2014 11:57,13.952,0
10/04/2014 12:02,12.992,0
10/04/2014 12:07,13.704,0
10/04/2014 12:12,13.665999999999999,0
10/04/2014 12:17,13.38,0
10/04/2014 12:22,14.315999999999999,0
10/04/2014 12:27,14.0,0
10/04/2014 12:32,14.0,0
10/04/2014 12:37,14.332,0
10/04/2014 12:42,13.332,0
10/04/2014 12:47,13.99,0
10/04/2014 12:52,13.714,0
10/04/2014 12:57,13.962,0
10/04/2014 13:02,13.334000000000001,0
10/04/2014 13:07,14.0,0
10/04/2014 13:12,13.024000000000001,0
10/04/2014 13:17,14.306,0
10/04/2014 13:22,13.34,0
10/04/2014 13:27,13.974,0
10/04/2014 13:32,14.04,0
10/04/2014 13:37,14.0,0
10/04/2014 13:42,13.962,0
10/04/2014 13:47,14.0,0
10/04/2014 13:52,13.332,0
10/04/2014 13:57,14.364,0
10/04/2014 14:02,12.65,0
10/04/2014 14:07,13.33,0
10/04/2014 14:12,13.35,0
10/04/2014 14:17,13.998,0
10/04/2014 14:22,13.332,0
10/04/2014 14:27,14.665999999999999,0
10/04/2014 14:32,14.0,0
10/04/2014 14:37,14.002,0
10/04/2014 14:42,12.655999999999999,0
10/04/2014 14:47,14.335999999999999,0
10/04/2014 14:52,13.06,0
10/04/2014 14:57,14.324000000000002,0
10/04/2014 15:02,12.984000000000002,0
