timestamp,value,label
09/10/2013 16:25,9926554.0,0
09/10/2013 16:30,50745578.0,0
09/10/2013 16:35,61519397.0,0
09/10/2013 16:40,55996401.0,0
09/10/2013 16:45,40876988.0,0
09/10/2013 16:50,27578939.0,0
09/10/2013 16:55,21556437.0,0
09/10/2013 17:00,17440444.6,0
09/10/2013 17:05,15573374.0,0
09/10/2013 17:10,16861197.6,0
09/10/2013 17:15,15478144.6,0
09/10/2013 17:20,13678676.6,0
09/10/2013 17:25,11499313.8,0
09/10/2013 17:30,12124202.8,0
09/10/2013 17:35,9052782.8,0
09/10/2013 17:40,8203117.2,0
09/10/2013 17:45,8309003.0,0
09/10/2013 17:50,7288143.8,0
09/10/2013 17:55,8049176.2,0
09/10/2013 18:00,7444835.6,0
09/10/2013 18:05,6954155.4,0
09/10/2013 18:10,7231045.0,0
09/10/2013 18:15,8040165.8,0
09/10/2013 18:20,8041010.6,0
09/10/2013 18:25,8631127.0,0
09/10/2013 18:30,10871151.8,0
09/10/2013 18:35,12124409.6,0
09/10/2013 18:40,13318374.8,0
09/10/2013 18:45,13666994.4,0
09/10/2013 18:50,14298954.0,0
09/10/2013 18:55,12679300.0,0
09/10/2013 19:00,13892004.8,0
09/10/2013 19:05,14145179.8,0
09/10/2013 19:10,13505345.2,0
09/10/2013 19:15,12603028.8,0
09/10/2013 19:20,12435453.8,0
09/10/2013 19:25,12193640.4,0
09/10/2013 19:30,11542288.0,0
09/10/2013 19:35,11432968.6,0
09/10/2013 19:40,12384512.2,0
09/10/2013 19:45,11534099.6,0
09/10/2013 19:50,14190782.8,0
09/10/2013 19:55,10355034.8,0
09/10/2013 20:00,11658785.8,0
09/10/2013 20:05,11139206.8,0
09/10/2013 20:10,8083117.8,0
09/10/2013 20:15,8599227.6,0
09/10/2013 20:20,9273135.2,0
09/10/2013 20:25,10097324.2,0
09/10/2013 20:30,7103913.6,0
09/10/2013 20:35,6885343.0,0
09/10/2013 20:40,9448017.6,0
09/10/2013 20:45,9151835.2,0
09/10/2013 20:50,7744279.8,0
09/10/2013 20:55,8781789.8,0
09/10/2013 21:00,8182947.4,0
09/10/2013 21:05,8303328.2,0
09/10/2013 21:10,7031833.4,0
09/10/2013 21:15,8185888.6,0
09/10/2013 21:20,8057902.0,0
09/10/2013 21:25,7633338.0,0
09/10/2013 21:30,6917495.8,0
09/10/2013 21:35,6870317.0,0
09/10/2013 21:40,7294645.6,0
09/10/2013 21:45,5611490.2,0
09/10/2013 21:50,6072482.4,0
09/10/2013 21:55,5285099.8,0
09/10/2013 22:00,6168137.2,0
09/10/2013 22:05,5984117.8,0
09/10/2013 22:10,5378818.4,0
09/10/2013 22:15,4649463.4,0
09/10/2013 22:20,4785452.6,0
09/10/2013 22:25,3547037.6,0
09/10/2013 22:30,4001507.2,0
09/10/2013 22:35,3605455.2,0
09/10/2013 22:40,3690194.0,0
09/10/2013 22:45,3352156.8,0
09/10/2013 22:50,3301986.2,0
09/10/2013 22:55,3269069.2,0
09/10/2013 23:00,3290852.4,0
09/10/2013 23:05,1511772.6,0
09/10/2013 23:10,1361081.2,0
09/10/2013 23:15,1313713.0,0
09/10/2013 23:20,2147718.8,0
09/10/2013 23:25,1998864.2,0
09/10/2013 23:30,1534170.4,0
09/10/2013 23:35,978077.0,0
09/10/2013 23:40,974482.6,0
09/10/2013 23:45,1120244.0,0
09/10/2013 23:50,1041381.4,0
09/10/2013 23:55,1315852.8,0
10/10/2013 00:00,1663223.0,0
10/10/2013 00:05,881168.6,0
10/10/2013 00:10,864271.8,0
10/10/2013 00:15,831722.8,0
10/10/2013 00:20,1025884.6,0
10/10/2013 00:25,1056338.6,0
10/10/2013 00:30,1342641.2,0
10/10/2013 00:35,901321.4,0
10/10/2013 00:40,994254.0,0
10/10/2013 00:45,995340.2,0
10/10/2013 00:50,1042389.8,0
10/10/2013 00:55,1468524.8,0
10/10/2013 01:00,1874774.4,0
10/10/2013 01:05,1068452.6,0
10/10/2013 01:10,997374.4,0
10/10/2013 01:15,1185431.8,0
10/10/2013 01:20,1253500.4,0
10/10/2013 01:25,1019610.0,0
10/10/2013 01:30,1467012.8,0
10/10/2013 01:35,889605.0,0
10/10/2013 01:40,825968.8,0
10/10/2013 01:45,944624.6,0
10/10/2013 01:50,1014397.6,0
10/10/2013 01:55,985993.2,0
10/10/2013 02:00,1556147.0,0
10/10/2013 02:05,918924.2,0
10/10/2013 02:10,946216.0,0
10/10/2013 02:15,1203311.6,0
10/10/2013 02:20,818717.8,0
10/10/2013 02:25,1271861.4,0
10/10/2013 02:30,1249426.0,0
10/10/2013 02:35,959763.2,0
10/10/2013 02:40,894922.6,0
10/10/2013 02:45,1035031.6,0
10/10/2013 02:50,1291079.8,0
10/10/2013 02:55,1066712.6,0
10/10/2013 03:00,2790829.8,0
10/10/2013 03:05,2466770.6,0
10/10/2013 03:10,3168191.8,0
10/10/2013 03:15,1362582.2,0
10/10/2013 03:20,1203811.0,0
10/10/2013 03:25,892913.2,0
10/10/2013 03:30,1422962.0,0
10/10/2013 03:35,1272848.0,0
10/10/2013 03:40,1383750.2,0
10/10/2013 03:45,973746.4,0
10/10/2013 03:50,1240975.6,0
10/10/2013 03:55,1022294.6,0
10/10/2013 04:00,1794335.0,0
10/10/2013 04:05,1261058.8,0
10/10/2013 04:10,1260534.4,0
10/10/2013 04:15,1064257.4,0
10/10/2013 04:20,1027933.8,0
10/10/2013 04:25,959238.6,0
10/10/2013 04:30,955490.2,0
10/10/2013 04:35,1219726.6,0
10/10/2013 04:40,944099.2,0
10/10/2013 04:45,789781.0,0
10/10/2013 04:50,1506217.2,0
10/10/2013 04:55,1009633.4,0
10/10/2013 05:00,1910032.4,0
10/10/2013 05:05,1004299.4,0
10/10/2013 05:10,800122.2,0
10/10/2013 05:15,1414346.8,0
10/10/2013 05:20,1114365.6,0
10/10/2013 05:25,1222933.0,0
10/10/2013 05:30,1177306.6,0
10/10/2013 05:35,936231.0,0
10/10/2013 05:40,1086114.8,0
10/10/2013 05:45,865114.8,0
10/10/2013 05:50,1058657.6,0
10/10/2013 05:55,1002185.8,0
10/10/2013 06:00,1487688.6,0
10/10/2013 06:05,1031687.8,0
10/10/2013 06:10,821456.4,0
10/10/2013 06:15,898685.4,0
10/10/2013 06:20,920632.8,0
10/10/2013 06:25,1260650.8,0
10/10/2013 06:30,1028933.8,0
10/10/2013 06:35,792172.0,0
10/10/2013 06:40,936512.8,0
10/10/2013 06:45,1188596.2,0
10/10/2013 06:50,1166070.0,0
10/10/2013 06:55,924183.8,0
10/10/2013 07:00,1702998.0,0
10/10/2013 07:05,2861705.2,0
10/10/2013 07:10,1146903.4,0
10/10/2013 07:15,1051866.2,0
10/10/2013 07:20,1196833.4,0
10/10/2013 07:25,1439759.4,0
10/10/2013 07:30,1084365.8,0
10/10/2013 07:35,1227197.8,0
10/10/2013 07:40,951286.8,0
10/10/2013 07:45,909773.0,0
10/10/2013 07:50,1673980.6,0
10/10/2013 07:55,1239774.4,0
10/10/2013 08:00,1623926.4,0
10/10/2013 08:05,1899871.8,0
10/10/2013 08:10,1061869.4,0
10/10/2013 08:15,1169978.4,0
10/10/2013 08:20,1309258.8,0
10/10/2013 08:25,1400611.4,0
10/10/2013 08:30,1478794.0,0
10/10/2013 08:35,1154915.6,0
10/10/2013 08:40,1119468.6,0
10/10/2013 08:45,1315528.4,0
10/10/2013 08:50,1316311.2,0
10/10/2013 08:55,1252876.6,0
10/10/2013 09:00,1611319.6,0
10/10/2013 09:05,1874347.2,0
